f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;f17;f18;f19;f20;f21;f22;is_valid
28500.0;9;3166.6666666666665;1409.4916341243984;1400.0;5600.0;3015.0;6;502.5;148.28885100820403;715.0;28301841.448788412;55669966.448788896;3144649.049865379;6185551.827643211;1.967008632619278;8.55;2.412000000000001;3210.0;356.6666666666667;140.94916341243984;0.3510798248101876;1
28500.0;9;3166.6666666666665;1499.6295838935991;500.0;5700.0;3015.0;6;502.5;78.40865173350876;660.0;54673759.592161916;28299384.592161868;6074862.17690688;3144376.065795763;0.5176045108889658;8.55;2.412000000000001;3210.0;356.6666666666667;149.9629583893599;0.36128476004832605;1
28700.0;9;3188.8888888888887;1525.6652060618196;1700.0;6600.0;3005.0;6;500.8333333333333;136.11933081756692;650.0;25200611.29679084;61948054.47860951;2800067.9218656486;6883117.164289946;2.458196499641985;8.61;2.4040000000000004;3230.0;358.8888888888889;152.56652060618194;0.3450672604085623;1
21100.0;9;2344.4444444444443;1043.616693268719;600.0;4400.0;3385.0;6;564.1666666666666;77.75049124532198;635.0;13355838.274044614;19487713.274044406;1483982.0304494016;2165301.474893823;1.4591156971342123;6.330000000000001;2.708;2470.0;274.44444444444446;104.3616693268719;0.42832169112457763;1
27100.0;9;3011.1111111111113;2191.6226583386133;400.0;7600.0;3085.0;6;514.1666666666666;101.38280042602011;710.0;54870170.80464848;31118624.75201761;6096685.644960943;3457624.972446401;0.5671319096637714;8.13;2.4680000000000004;3070.0;341.1111111111111;219.16226583386134;0.42065349068118635;1
23700.0;9;2633.3333333333335;1012.1484300459318;400.0;3800.0;3255.0;6;542.5;82.19641111386798;710.0;17891696.515594207;25513571.515594296;1987966.2795104673;2834841.2795104776;1.4260006865954242;7.11;2.604;2730.0;303.3333333333333;101.21484300459318;0.3951572675000703;1
26200.0;9;2911.1111111111113;1601.0027721847362;400.0;5600.0;3130.0;6;521.6666666666666;99.2331709773613;680.0;55560616.05061576;21860616.050615802;6173401.783401751;2428957.3389573116;0.39345524950084726;7.860000000000001;2.5040000000000004;2980.0;331.1111111111111;160.10027721847362;0.3919472995710685;1
23200.0;9;2577.777777777778;1333.9813240220067;400.0;4100.0;3280.0;6;546.6666666666666;141.82344266336537;720.0;9250282.161644246;35870251.673839785;1027809.1290715829;3985583.5193155315;3.877746759182512;6.959999999999999;2.624;2680.0;297.77777777777777;133.39813240220067;0.4242843248823942;1
32000.0;9;3555.5555555555557;1964.1855032959654;1700.0;8500.0;2840.0;6;473.3333333333333;101.47522959925847;635.0;49762460.00201876;51807768.82554797;5529162.222446528;5756418.758394219;1.0411014411957575;9.6;2.2720000000000002;3560.0;395.55555555555554;196.4185503295965;0.32758747182612385;1
20900.0;9;2322.222222222222;1672.5082811804803;400.0;5700.0;3395.0;6;565.8333333333334;116.66964281918222;740.0;15420624.999999769;46921249.99999985;1713402.7777777521;5213472.222222205;3.0427592915332906;6.270000000000001;2.7160000000000006;2450.0;272.22222222222223;167.250828118048;0.4724575105723938;1
27400.0;9;3044.4444444444443;1924.1801204155677;500.0;6600.0;3070.0;6;511.6666666666667;83.74896350934075;655.0;53070273.963832796;36247773.96383269;5896697.107092533;4027530.4404258546;0.6830146380728206;8.22;2.4560000000000004;3100.0;344.44444444444446;192.41801204155678;0.39706799694190725;1
28600.0;9;3177.777777777778;2069.2337700370463;400.0;7600.0;3010.0;6;501.6666666666667;102.69967002002596;650.0;52404003.03643766;45733476.72064758;5822667.004048629;5081497.413405287;0.872709603669935;8.58;2.4080000000000004;3220.0;357.77777777777777;206.92337700370464;0.38578592514189053;1
24000.0;9;2666.6666666666665;1448.3707321600289;400.0;5000.0;3240.0;6;540.0;106.22303579418795;705.0;25215358.796295837;24715558.7962961;2801706.5329217594;2746173.1995884557;0.980178747245383;7.199999999999999;2.5920000000000005;2760.0;306.6666666666667;144.8370732160029;0.4205536701502536;1
20400.0;9;2266.6666666666665;917.7266598624136;400.0;3400.0;3420.0;6;570.0;100.0;740.0;10936985.370950421;17948235.370951004;1215220.596772269;1994248.3745501116;1.641058734395226;6.120000000000001;2.7360000000000007;2400.0;266.6666666666667;91.77266598624136;0.4326447878718938;1
32300.0;9;3588.8888888888887;1853.1921075955188;400.0;6000.0;2825.0;6;470.8333333333333;116.24029230673655;630.0;44466311.74292131;59788638.87058046;4940701.3047690345;6643182.096731162;1.3445828207260375;9.69;2.2600000000000002;3590.0;398.8888888888889;185.31921075955188;0.3492859974058084;1
27900.0;9;3100.0;1741.008647626746;1300.0;6400.0;3045.0;6;507.5;126.91040146497055;740.0;34939899.44621487;41825602.5712147;3882211.04957943;4647289.174579411;1.1970727802350838;8.37;2.436;3150.0;350.0;174.1008647626746;0.36933717804670524;1
30800.0;9;3422.222222222222;1530.996609168012;1400.0;5800.0;2900.0;6;483.3333333333333;160.35550782211658;710.0;33019854.54316783;68937354.54316817;3668872.727018648;7659706.060352019;2.0877546402587672;9.24;2.3200000000000003;3440.0;382.22222222222223;153.0996609168012;0.3366525625266401;1
27800.0;9;3088.8888888888887;1587.06188666314;400.0;6400.0;3050.0;6;508.3333333333333;57.130455003342036;570.0;42954100.334343925;28330350.33434353;4772677.814927103;3147816.7038159478;0.659549382103855;8.34;2.4400000000000004;3140.0;348.8888888888889;158.70618866631398;0.37006018867592266;1
26500.0;9;2944.4444444444443;1212.995475956674;400.0;5000.0;3115.0;6;519.1666666666666;114.21531810089611;705.0;36322831.146603145;21924706.14660378;4035870.1274003494;2436078.4607337536;0.603606752406307;7.949999999999999;2.4920000000000004;3010.0;334.44444444444446;121.29954759566739;0.3689330834207934;1
23300.0;9;2588.8888888888887;2380.2168175957067;400.0;8400.0;3275.0;6;545.8333333333334;106.31778883245372;690.0;68979809.52380899;29664184.523809314;7664423.28042322;3296020.5026454795;0.43004155460258936;6.99;2.6200000000000006;2690.0;298.8888888888889;238.02168175957064;0.4773592999151845;1
21200.0;9;2355.5555555555557;1280.721247415005;600.0;5200.0;3380.0;6;563.3333333333334;88.58454843945542;730.0;13486185.897435803;31325897.435897022;1498465.0997150892;3480655.2706552246;2.3228137053822735;6.359999999999999;2.704;2480.0;275.55555555555554;128.07212474150052;0.43966608854949013;1
25500.0;9;2833.3333333333335;1344.1230102437303;600.0;4800.0;3165.0;6;527.5;24.790791301072527;580.0;46864401.993355274;12170026.993355246;5207155.777039475;1352225.2214839163;0.25968595513244336;7.6499999999999995;2.5320000000000005;2910.0;323.3333333333333;134.41230102437302;0.3898034104088389;1
31300.0;9;3477.777777777778;1586.5950808625635;400.0;5900.0;2875.0;6;479.1666666666667;82.6849778106976;605.0;41318206.61799206;42113006.194264084;4590911.846443562;4679222.910473787;1.0192360618073373;9.39;2.3000000000000003;3490.0;387.77777777777777;158.65950808625632;0.3458360308268769;1
26200.0;9;2911.1111111111113;1855.5888220570876;400.0;6100.0;3130.0;6;521.6666666666666;90.67647005823628;640.0;47238288.93442581;24004353.749241143;5248698.7704917565;2667150.416582349;0.5081545985410897;7.86;2.5040000000000004;2980.0;331.1111111111111;185.55888220570878;0.415003040539499;1
32500.0;9;3611.1111111111113;1485.0697285869885;2000.0;6100.0;2815.0;6;469.1666666666667;128.88679356534385;740.0;69182173.04744697;30296548.047447205;7686908.116382997;3366283.1163830226;0.43792420377817604;9.75;2.2520000000000002;3610.0;401.1111111111111;148.50697285869884;0.31024771767236703;1
31600.0;9;3511.1111111111113;2147.0623053861004;400.0;7300.0;2860.0;6;476.6666666666667;54.594464513864;530.0;71041168.14867525;44608022.98738496;7893463.127630583;4956446.998598329;0.6279179263216661;9.479999999999999;2.2880000000000003;3520.0;391.1111111111111;214.70623053861007;0.3699788530871209;1
25000.0;9;2777.777777777778;1330.6454388568793;400.0;4700.0;3190.0;6;531.6666666666666;87.63877883423271;625.0;16484597.315988366;30388932.422371976;1831621.9239987072;3376548.0469302195;1.8434743560825615;7.500000000000001;2.5520000000000005;2860.0;317.77777777777777;133.06454388568795;0.39574222468007564;1
29100.0;9;3233.3333333333335;1772.6314400411106;600.0;6400.0;2985.0;6;497.5;127.89155562428662;740.0;37017178.73993547;51495863.94060436;4113019.85999283;5721762.660067151;1.3911342164239209;8.73;2.3880000000000003;3270.0;363.3333333333333;177.26314400411107;0.37163414592873634;1
31200.0;9;3466.6666666666665;1800.6171781426006;400.0;6000.0;2880.0;6;480.0;93.58596760910972;590.0;38901107.88690458;51748607.88690474;4322345.320767175;5749845.320767193;1.3302605169331194;9.36;2.3040000000000003;3480.0;386.6666666666667;180.06171781426008;0.35042221476693103;1
36100.0;9;4011.1111111111113;1928.4100788210908;800.0;7200.0;2635.0;6;439.1666666666667;83.83598405352097;580.0;118618029.4096804;42079904.40968005;13179781.045520045;4675544.934408895;0.3547513360245211;10.83;2.108;3970.0;441.1111111111111;192.84100788210907;0.31139140167806656;1
29100.0;9;3233.3333333333335;2239.0474164995553;1400.0;9300.0;2985.0;6;497.5;140.7050697973128;655.0;84170987.08262524;25321348.924730904;9352331.898069471;2813483.2138589895;0.30083226777267763;8.73;2.3880000000000003;3270.0;363.3333333333333;223.90474164995555;0.36070145273522125;1
31200.0;9;3466.6666666666665;1407.1247279470288;1100.0;5800.0;2880.0;6;480.0;89.44271909999159;590.0;36916291.10129837;48732541.10129908;4101810.1223664857;5414726.78903323;1.320082263073961;9.36;2.3040000000000003;3480.0;386.6666666666667;140.71247279470288;0.32861982556681274;1
24800.0;9;2755.5555555555557;1494.5167268764776;400.0;4900.0;3200.0;6;533.3333333333334;99.65217285917831;680.0;20400622.86271925;33320622.862720042;2266735.8736354723;3702291.429191116;1.6333139966824843;7.4399999999999995;2.5600000000000005;2840.0;315.55555555555554;149.45167268764777;0.4123405625801357;1
39400.0;9;4377.777777777777;1755.4852306589562;2000.0;8300.0;2470.0;6;411.6666666666667;59.0668171555645;505.0;82129449.4294651;52442181.6656867;9125494.381051678;5826909.073965188;0.638530783172063;11.82;1.9760000000000002;4300.0;477.77777777777777;175.5485230658956;0.26763745950066525;1
40400.0;9;4488.888888888889;1427.8534350901584;2000.0;6900.0;2420.0;6;403.3333333333333;124.32037465981011;580.0;77873514.14227629;76219139.14227736;8652612.682475142;8468793.238030817;0.9787556139180216;12.12;1.936;4400.0;488.8888888888889;142.78534350901586;0.2550276546911296;1
33100.0;9;3677.777777777778;1000.8638244345374;2000.0;5000.0;2785.0;6;464.1666666666667;109.02662773632667;610.0;42726961.79314211;39179982.88572574;4747440.199238013;4353331.431747304;0.9169849959239161;9.93;2.228;3670.0;407.77777777777777;100.08638244345373;0.293186888863683;1
25700.0;9;2855.5555555555557;1526.8785232268342;400.0;5700.0;3155.0;6;525.8333333333334;87.8168865057032;635.0;38957559.210525885;21636461.988304034;4328617.690058432;2404051.3320337813;0.555385461172786;7.710000000000001;2.5240000000000005;2930.0;325.55555555555554;152.68785232268343;0.39453826584342944;1
26200.0;9;2911.1111111111113;1683.5441745479447;400.0;5900.0;3130.0;6;521.6666666666666;128.9918171392623;740.0;31761839.398624007;29695907.195234656;3529093.2665137784;3299545.243914962;0.9349555239083902;7.859999999999999;2.5040000000000004;2980.0;331.1111111111111;168.3544174547945;0.39645485267800024;1
30700.0;9;3411.1111111111113;1437.1611248448908;400.0;6000.0;2905.0;6;484.1666666666667;158.7822583148242;675.0;25424371.266646232;64694724.527516246;2824930.1407384705;7188302.725279583;2.5445948632911946;9.209999999999999;2.3240000000000003;3430.0;381.1111111111111;143.7161124844891;0.33909297657336096;1
28800.0;9;3200.0;1890.3262505010434;400.0;6300.0;3000.0;6;500.0;92.9605651158956;680.0;37549375.744979054;47479375.74497855;4172152.8605532283;5275486.193886505;1.264451799876521;8.64;2.4000000000000004;3240.0;360.0;189.03262505010434;0.38908359500936546;1
25500.0;9;2833.3333333333335;1618.6414056238646;400.0;6700.0;3165.0;6;527.5;121.61243083391325;740.0;13758311.936936378;75751436.9369366;1528701.3263262643;8416826.326326288;5.505867092137212;7.65;2.5320000000000005;2910.0;323.3333333333333;161.86414056238644;0.3929366907973389;1
23200.0;9;2577.777777777778;1213.6059929700575;400.0;4300.0;3280.0;6;546.6666666666666;128.70077268178653;740.0;14404051.152589642;26440301.152590353;1600450.1280655158;2937811.239176706;1.8356156106705275;6.960000000000001;2.624;2680.0;297.77777777777777;121.36059929700576;0.4104836078947334;1
19900.0;9;2211.1111111111113;899.9314102807373;400.0;3400.0;3445.0;6;574.1666666666666;110.31835245728107;740.0;11913915.343914954;16114540.34391505;1323768.371546106;1790504.482657228;1.3525814040759967;5.97;2.7560000000000002;2350.0;261.1111111111111;89.99314102807374;0.44001401072789686;1
31700.0;9;3522.222222222222;1729.9825161465765;400.0;6000.0;2855.0;6;475.8333333333333;109.52232141846196;595.0;34445446.50479011;61527238.17145719;3827271.833865568;6836359.796828576;1.7862226916669808;9.509999999999998;2.2840000000000003;3530.0;392.22222222222223;172.99825161465765;0.3441042103372764;1
27000.0;9;3000.0;1601.3882865952419;400.0;5800.0;3090.0;6;515.0;71.93747284969079;635.0;46289278.917436324;28061778.91743569;5143253.21304848;3117975.435270632;0.6062263136025074;8.1;2.4720000000000004;3060.0;340.0;160.1388286595242;0.38499162068769205;1
34000.0;9;3777.777777777778;1773.7454269162115;1400.0;7000.0;2740.0;6;456.6666666666667;85.03267345882732;535.0;63307869.724710055;51640369.72470927;7034207.747190006;5737818.8583010305;0.8157022175799611;10.200000000000001;2.192;3760.0;417.77777777777777;177.37454269162114;0.3192717360653704;1
24100.0;9;2677.777777777778;1276.0858363481645;1300.0;5100.0;3235.0;6;539.1666666666666;98.7596690062407;735.0;19766871.638655186;26102496.6386554;2196319.0709616872;2900277.4042950445;1.3205173340434184;7.23;2.5880000000000005;2770.0;307.77777777777777;127.60858363481647;0.3916103478741314;1
27100.0;9;3011.1111111111113;978.0302704295727;1500.0;4700.0;3085.0;6;514.1666666666666;63.60140634364062;650.0;31998864.327815633;25634489.327815525;3555429.369757293;2848276.5919795027;0.8011062225584128;8.13;2.4680000000000004;3070.0;341.1111111111111;97.80302704295727;0.34626217678991744;1
29200.0;9;3244.4444444444443;1479.572844597094;400.0;6200.0;2980.0;6;496.6666666666667;76.19419633774974;580.0;44767279.4477023;34549779.447702534;4974142.160855811;3838864.383078059;0.7717641070430473;8.760000000000002;2.3840000000000003;3280.0;364.44444444444446;147.95728445970937;0.3520617976651697;1
28700.0;9;3188.8888888888887;1591.2569765541011;400.0;5900.0;3005.0;6;500.8333333333333;158.51962724603607;740.0;33477980.76923;55039278.84615341;3719775.641025556;6115475.427350379;1.6440441622076756;8.61;2.4040000000000004;3230.0;358.8888888888889;159.1256976554101;0.3638951466689574;1
24500.0;9;2722.222222222222;1987.0568843715557;400.0;7100.0;3215.0;6;535.8333333333334;131.57433471447064;690.0;26022233.50286859;36631221.17892519;2891359.27809651;4070135.686547243;1.4076893582131258;7.35;2.572;2810.0;312.22222222222223;198.7056884371556;0.4388391078158449;1
35600.0;9;3955.5555555555557;1851.19247520265;1400.0;7400.0;2660.0;6;443.3333333333333;81.4793770772021;550.0;83123350.75771418;40036323.730686866;9235927.861968242;4448480.414520763;0.4816495409019749;10.68;2.128;3920.0;435.55555555555554;185.11924752026496;0.30078979422529556;1
19600.0;9;2177.777777777778;928.2932699646856;400.0;3900.0;3460.0;6;576.6666666666666;72.49521056977181;665.0;10007426.26938245;13259926.269382555;1111936.2521536057;1473325.141042506;1.325008639828911;5.879999999999999;2.7680000000000007;2320.0;257.77777777777777;92.82932699646855;0.4437215431378527;1
39600.0;9;4400.0;1185.092588975412;2100.0;5900.0;2460.0;6;410.0;69.94045086119095;470.0;87269325.88688894;46140320.9190346;9696591.765209882;5126702.324337178;0.528711783322788;11.88;1.9680000000000004;4320.0;480.0;118.50925889754119;0.2552807516341862;1
27400.0;9;3044.4444444444443;1958.5204796314495;400.0;6900.0;3070.0;6;511.6666666666667;145.0766081152376;740.0;52658879.39958586;33805129.39958563;5850986.599953984;3756125.4888428473;0.6419644661077138;8.22;2.4560000000000004;3100.0;344.44444444444446;195.85204796314494;0.39441644555512395;1
28000.0;9;3111.1111111111113;2354.8741152693137;400.0;8500.0;3040.0;6;506.6666666666667;135.5441707423164;740.0;25266109.57582698;71125697.81112179;2807345.50842522;7902855.312346865;2.8150633004129126;8.4;2.4320000000000004;3160.0;351.1111111111111;235.48741152693134;0.4171051825389786;1
21400.0;9;2377.777777777778;1419.528699391126;400.0;4600.0;3370.0;6;561.6666666666666;102.90232693622089;740.0;20819386.70908417;22231886.709083393;2313265.1898982413;2470209.634342599;1.0678454182986525;6.42;2.6960000000000006;2500.0;277.77777777777777;141.9528699391126;0.4525168530653929;1
27500.0;9;3055.5555555555557;906.900841218305;1400.0;4800.0;3065.0;6;510.8333333333333;52.86907308520634;585.0;46100014.43689147;17490639.436891615;5122223.826321274;1943404.381876846;0.3794063765605843;8.25;2.4520000000000004;3110.0;345.55555555555554;90.6900841218305;0.33931307471504724;1
24800.0;9;2755.5555555555557;2104.023189094387;400.0;7500.0;3200.0;6;533.3333333333334;117.81576955380615;740.0;66971195.65217426;20973695.65217333;7441243.961352695;2330410.628019259;0.31317487238996916;7.44;2.5600000000000005;2840.0;315.55555555555554;210.4023189094387;0.4403962561016287;1
30400.0;9;3377.777777777778;1682.443842733129;400.0;6200.0;2920.0;6;486.6666666666667;67.80281868935997;560.0;55451170.20046641;31726170.200466797;6161241.133385156;3525130.0222740886;0.5721460897176872;9.12;2.336;3400.0;377.77777777777777;168.24438427331287;0.35508129817487427;1
27600.0;9;3066.6666666666665;1993.8795238317573;400.0;6200.0;3060.0;6;510.0;146.54350889752845;710.0;32994830.1622383;74139830.16223897;3666092.2402487;8237758.906915441;2.247013541142273;8.28;2.4480000000000004;3120.0;346.6666666666667;199.38795238317573;0.4139471721642957;1
30600.0;9;3400.0;1291.8548250050735;400.0;4900.0;2910.0;6;485.0;115.36174987114808;705.0;56286050.58374122;20627300.583741724;6254005.620415691;2291922.2870824137;0.36647269385250003;9.18;2.3280000000000003;3420.0;380.0;129.18548250050736;0.33609511517580193;1
24300.0;9;2700.0;1220.2003478482086;400.0;4200.0;3225.0;6;537.5;128.99450892705988;705.0;29483176.377596874;21488801.377596512;3275908.4863996524;2387644.5975107234;0.7288496023082853;7.29;2.58;2790.0;310.0;122.02003478482084;0.39710604598653193;1
20800.0;9;2311.1111111111113;1241.3652380830501;400.0;4600.0;3400.0;6;566.6666666666666;91.99939613328388;730.0;12082239.789195407;20693870.223978166;1342471.0876883785;2299318.913775352;1.712751160797499;6.240000000000001;2.7200000000000006;2440.0;271.1111111111111;124.136523808305;0.4488223255489582;1
25400.0;9;2822.222222222222;1272.5981977197305;400.0;4700.0;3170.0;6;528.3333333333334;147.72346537440225;740.0;15097776.48196607;35718344.66378393;1677530.7202184524;3968704.962642659;2.365801660029119;7.620000000000001;2.536;2900.0;322.22222222222223;127.25981977197306;0.38516356245523414;1
23300.0;9;2588.8888888888887;1557.3798826122777;900.0;6300.0;3275.0;6;545.8333333333334;107.05982232170739;685.0;22725888.09523799;29028477.380952258;2525098.6772486656;3225386.375661362;1.2773308246217634;6.99;2.6200000000000006;2690.0;298.8888888888889;155.73798826122777;0.42184181861002557;1
21700.0;9;2411.1111111111113;1734.2590120820057;400.0;5100.0;3355.0;6;559.1666666666666;106.63085336284658;710.0;17057396.740825217;30906330.564355265;1895266.3045361352;3434036.7293728073;1.811901958660783;6.51;2.684;2530.0;281.1111111111111;173.42590120820057;0.4778021377364815;1
25000.0;9;2777.777777777778;1136.053380766334;1400.0;4900.0;3190.0;6;531.6666666666666;46.87453703475078;630.0;34344361.58459581;17484361.584595516;3816040.1760662007;1942706.842732835;0.509089724714453;7.5;2.5520000000000005;2860.0;317.77777777777777;113.60533807663342;0.37399279954785686;1
23500.0;9;2611.1111111111113;1427.075054044651;400.0;4500.0;3265.0;6;544.1666666666666;97.86966957245856;640.0;12423071.702243995;38862446.70224406;1380341.3002493328;4318049.633582673;3.12824779842688;7.05;2.612;2710.0;301.1111111111111;142.70750540446508;0.4263589913328598;1
33700.0;9;3744.4444444444443;1249.9876542600207;1700.0;5900.0;2755.0;6;459.1666666666667;59.049179126856245;580.0;76942247.74429782;23309122.744297337;8549138.638255313;2589902.5271441485;0.30294309599273145;10.11;2.204;3730.0;414.44444444444446;124.99876542600207;0.29486243488286545;1
26400.0;9;2933.3333333333335;2270.5848487901867;400.0;7700.0;3120.0;6;520.0;168.52299546352717;740.0;12864100.649350334;92134214.28571391;1429344.5165944817;10237134.920634879;7.162118580778275;7.92;2.4960000000000004;3000.0;333.3333333333333;227.0584848790187;0.43227099997064905;1
29200.0;9;3244.4444444444443;1756.3289435708482;400.0;6000.0;2980.0;6;496.6666666666667;109.26522268722508;705.0;72236651.97328842;26117417.279411186;8026294.663698713;2901935.2532679094;0.36155354056371347;8.759999999999998;2.3840000000000003;3280.0;364.44444444444446;175.6328943570848;0.3670549028435757;1
26700.0;9;2966.6666666666665;2222.611077089287;400.0;6800.0;3105.0;6;517.5;67.37643010232387;615.0;74202749.9196406;25672124.919639878;8244749.991071178;2852458.324404431;0.34597268898311767;8.010000000000002;2.4840000000000004;3030.0;336.6666666666667;222.26110770892868;0.42407945161712224;1
20000.0;9;2222.222222222222;1264.7158466784174;400.0;4200.0;3440.0;6;573.3333333333334;114.33381924094996;705.0;7482695.105820129;25463945.10581985;831410.5673133476;2829327.2339799833;3.4030445909808207;6.0;2.7520000000000002;2360.0;262.22222222222223;126.47158466784174;0.4624223670340846;1
20100.0;9;2233.3333333333335;1021.9806477837261;400.0;3900.0;3435.0;6;572.5;50.145621277767944;680.0;17108566.66666614;12097941.666666497;1900951.8518517932;1344215.7407407218;0.7071277157447557;6.029999999999999;2.7480000000000007;2370.0;263.3333333333333;102.19806477837261;0.4425110337119984;1
28500.0;9;3166.6666666666665;1309.7921802925669;1400.0;6100.0;3015.0;6;502.5;97.07170888918493;655.0;37918417.673470855;31724042.67347082;4213157.519274539;3524893.6303856466;0.836639412189031;8.55;2.412000000000001;3210.0;356.6666666666667;130.97921802925669;0.3426152101078805;1
27400.0;9;3044.4444444444443;1834.3095044252186;400.0;6600.0;3070.0;6;511.6666666666667;117.92181967539153;710.0;63366442.73618463;20952200.311942585;7040715.85957607;2328022.256882509;0.33065135752015457;8.22;2.4560000000000004;3100.0;344.44444444444446;183.4309504425219;0.39276003115803626;1
26100.0;9;2900.0;1871.42251301576;400.0;6100.0;3135.0;6;522.5;84.24913451583147;615.0;33145829.148037273;53057538.69570001;3682869.905337475;5895282.077300001;1.6007304707549248;7.83;2.5080000000000005;2970.0;330.0;187.14225130157598;0.40890463643535085;1
27300.0;9;3033.3333333333335;1063.5370755695878;1300.0;4400.0;3075.0;6;512.5;142.23659866574425;680.0;15380572.613556325;46116197.61355648;1708952.5126173694;5124021.957061831;2.99834074921957;8.19;2.4600000000000004;3090.0;343.3333333333333;106.35370755695878;0.35145555721448185;1
28900.0;9;3211.1111111111113;2016.842661435853;400.0;6400.0;2995.0;6;499.1666666666667;86.42996522554482;605.0;49444631.76456608;40291756.764566086;5493847.973840675;4476861.862729565;0.8148863754596856;8.670000000000002;2.3960000000000004;3250.0;361.1111111111111;201.6842661435853;0.397581290656179;1
32200.0;9;3577.777777777778;2667.4073045553173;400.0;9900.0;2830.0;6;471.6666666666667;168.9838914084877;680.0;35363179.83873056;105536929.83872996;3929242.2043033955;11726325.537636662;2.984373303532606;9.66;2.2640000000000002;3580.0;397.77777777777777;266.7407304555317;0.37180818359320966;1
22600.0;9;2511.1111111111113;1511.0294095560184;400.0;4600.0;3310.0;6;551.6666666666666;105.14540197058336;680.0;12453648.404991139;31194898.4049906;1383738.711665682;3466099.822776733;2.504880288132142;6.780000000000001;2.6480000000000006;2620.0;291.1111111111111;151.10294095560184;0.44509541372945116;1
35100.0;9;3900.0;2032.513495923486;2400.0;9000.0;2685.0;6;447.5;85.28139695541266;580.0;73037893.1235205;51712782.82940304;8115321.458168943;5745864.75882256;0.7080267600538152;10.53;2.1480000000000006;3870.0;430.0;203.25134959234862;0.2992279618696828;1
38700.0;9;4300.0;2206.5558884580487;1800.0;8800.0;2505.0;6;417.5;157.60578458081204;580.0;97872598.21448031;48561745.94175292;10874733.134942256;5395749.549083658;0.49617305382384524;11.610000000000001;2.0040000000000004;4230.0;470.0;220.65558884580489;0.286792767518391;1
24900.0;9;2766.6666666666665;1779.5130420052183;400.0;5500.0;3195.0;6;532.5;83.35416406315085;660.0;42333212.13157572;23520087.13157564;4703690.236841747;2613343.0146195157;0.5555942000921861;7.470000000000001;2.5560000000000005;2850.0;316.6666666666667;177.95130420052186;0.4289043921437961;1
35100.0;9;3900.0;1572.6834816113933;1100.0;6200.0;2685.0;6;447.5;92.31964399122576;640.0;66972561.105475746;52171936.10547599;7441395.678386194;5796881.789497333;0.7790046437571634;10.530000000000001;2.1480000000000006;3870.0;430.0;157.26834816113933;0.30311741059307534;1
26700.0;9;2966.6666666666665;1314.0268896284683;400.0;5500.0;3105.0;6;517.5;167.3008766663622;740.0;16228460.66811316;44724085.66811313;1803162.2964570178;4969342.85201257;2.7559043696602847;8.01;2.4840000000000004;3030.0;336.6666666666667;131.40268896284684;0.3712468212570427;1
33500.0;9;3722.222222222222;1657.158061111303;500.0;5700.0;2765.0;6;460.8333333333333;78.92067043697882;555.0;47225668.370001495;52157930.58413859;5247296.485555721;5795325.620459843;1.1044402839467307;10.049999999999999;2.2120000000000006;3710.0;412.22222222222223;165.7158061111303;0.33356065497642856;1
20400.0;9;2266.6666666666665;1380.0161029656304;400.0;4800.0;3420.0;6;570.0;153.62291495737216;740.0;3351548.856548623;41855587.31808713;372394.31739429146;4650620.813120793;12.488431202876571;6.119999999999999;2.7360000000000007;2400.0;266.6666666666667;138.001610296563;0.4630170282635971;1
29000.0;9;3222.222222222222;1183.007258151659;1100.0;4800.0;2990.0;6;498.3333333333333;143.48828833353923;670.0;20304822.491996165;45512322.49199648;2256091.3879995737;5056924.721332942;2.24145384722948;8.7;2.3920000000000003;3260.0;362.22222222222223;118.30072581516592;0.3402001039009142;1
19100.0;9;2122.222222222222;897.8712822594188;400.0;3700.0;3485.0;6;580.8333333333334;90.1580402527818;710.0;8116296.296295754;17796921.296295956;901810.6995884171;1977435.6995884394;2.192739230628926;5.73;2.7880000000000003;2270.0;252.22222222222223;89.78712822594188;0.45071201796017196;1
38100.0;9;4233.333333333333;1861.8986725025256;400.0;6900.0;2535.0;6;422.5;130.34409588981518;680.0;72984950.53456886;65692314.66500325;8109438.948285429;7299146.07388925;0.9000802793431846;11.430000000000001;2.028;4170.0;463.3333333333333;186.18986725025255;0.3028940049927253;1
29600.0;9;3288.8888888888887;1495.5076763014433;1300.0;6600.0;2960.0;6;493.3333333333333;184.65433171800282;665.0;12460655.553391289;64854405.553391635;1384517.2837101433;7206045.06148796;5.204734636593086;8.879999999999999;2.3680000000000003;3320.0;368.8888888888889;149.55076763014435;0.3406410946958688;1
24900.0;9;2766.6666666666665;1663.3299933166197;400.0;6500.0;3195.0;6;532.5;97.75607398008576;670.0;26943583.26555977;33434208.265559673;2993731.4739510855;3714912.0295066303;1.2408968746297544;7.470000000000001;2.5560000000000005;2850.0;316.6666666666667;166.332999331662;0.4091425123261325;1
28400.0;9;3155.5555555555557;1430.7038758062108;400.0;5200.0;3020.0;6;503.3333333333333;96.76718911329857;710.0;36299001.620426506;28765619.26748615;4033222.4022696116;3196179.9186095726;0.7924630976985025;8.52;2.4160000000000004;3200.0;355.55555555555554;143.0703875806211;0.36657504247908124;1
